TIME,GEO,UNIT,INDX,COICOP,Value,Flag and Footnotes
2015M02,France,Percentage change m/m-12,Producer price index,Wine from grapes,-0.6,
2015M02,France,Percentage change m/m-12,Producer price index,Beer,2.1,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Food,0.1,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Bread and cereals,-0.6,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Bread,0.6,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Meat,0.2,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Beef and veal,0.4,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Pork,-0.1,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Lamb and goat,1.2,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Poultry,-0.3,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Fish and seafood,-1,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,"Milk, cheese and eggs",0,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Fresh whole milk ,-0.1,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Yoghurt,0.1,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Cheese and curd,0.9,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Eggs,-2.8,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Oils and fats,-1.2,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Butter,-0.8,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Olive oil,-2,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Other edible oils,-1,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Fruit,0.4,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Vegetables,5.2,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Potatoes,:,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Sugar,-5.7,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,"Coffee, tea and cocoa",-1.1,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Fruit and vegetables juices ,-1.3,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Wine from grapes,2,
2015M02,France,Percentage change m/m-12,Harmonised index of consumer prices,Beer,-0.9,
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Food,-5.5,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Bread and cereals,-1.7,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Bread,0.5,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Meat,-5.7,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Beef and veal,-4.7,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Pork,-10.1,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Lamb and goat,6,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Poultry,-5.4,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Fish and seafood,:,
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,"Milk, cheese and eggs",-17.8,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Fresh whole milk ,-20.2,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Yoghurt,-20.2,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Cheese and curd,-20.2,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Eggs,8.9,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Oils and fats,-0.6,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Butter,-21.5,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Olive oil,:,
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Other edible oils,-0.6,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Fruit,1.4,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Vegetables,18.7,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Potatoes,-42.2,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Sugar,16.1,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,"Coffee, tea and cocoa",:,
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Fruit and vegetables juices ,0.7,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Wine from grapes,0.8,e
2015M02,France,Percentage change m/m-12,Agricultural commodity price index,Beer,3.2,e
2015M02,France,Percentage change m/m-12,Import price index,Food,2.9,
2015M02,France,Percentage change m/m-12,Import price index,Bread and cereals,2,
2015M02,France,Percentage change m/m-12,Import price index,Bread,-9.9,
2015M02,France,Percentage change m/m-12,Import price index,Meat,0.6,
2015M02,France,Percentage change m/m-12,Import price index,Beef and veal,1.6,
2015M02,France,Percentage change m/m-12,Import price index,Pork,-8.5,
2015M02,France,Percentage change m/m-12,Import price index,Lamb and goat,13.2,
2015M02,France,Percentage change m/m-12,Import price index,Poultry,2,
2015M02,France,Percentage change m/m-12,Import price index,Fish and seafood,3.6,
2015M02,France,Percentage change m/m-12,Import price index,"Milk, cheese and eggs",-11.9,
2015M02,France,Percentage change m/m-12,Import price index,Fresh whole milk ,-7.9,
2015M02,France,Percentage change m/m-12,Import price index,Yoghurt,0.6,
2015M02,France,Percentage change m/m-12,Import price index,Cheese and curd,-12,
2015M02,France,Percentage change m/m-12,Import price index,Eggs,7.7,
2015M02,France,Percentage change m/m-12,Import price index,Oils and fats,5.4,
2015M02,France,Percentage change m/m-12,Import price index,Butter,-19.4,
2015M02,France,Percentage change m/m-12,Import price index,Olive oil,21.7,
2015M02,France,Percentage change m/m-12,Import price index,Other edible oils,8.8,
2015M02,France,Percentage change m/m-12,Import price index,Fruit,16,
2015M02,France,Percentage change m/m-12,Import price index,Vegetables,8.7,
2015M02,France,Percentage change m/m-12,Import price index,Potatoes,-7.3,
2015M02,France,Percentage change m/m-12,Import price index,Sugar,-18.2,
2015M02,France,Percentage change m/m-12,Import price index,"Coffee, tea and cocoa",10,
2015M02,France,Percentage change m/m-12,Import price index,Fruit and vegetables juices ,0.7,
2015M02,France,Percentage change m/m-12,Import price index,Wine from grapes,0.5,
2015M02,France,Percentage change m/m-12,Import price index,Beer,2.5,
2015M03,France,"Index, 2015=100",Producer price index,Food,99.8,
2015M03,France,"Index, 2015=100",Producer price index,Bread and cereals,100.1,
2015M03,France,"Index, 2015=100",Producer price index,Bread,99.9,
2015M03,France,"Index, 2015=100",Producer price index,Meat,99.1,
2015M03,France,"Index, 2015=100",Producer price index,Beef and veal,:,
2015M03,France,"Index, 2015=100",Producer price index,Pork,:,
2015M03,France,"Index, 2015=100",Producer price index,Lamb and goat,:,
2015M03,France,"Index, 2015=100",Producer price index,Poultry,100.2,
2015M03,France,"Index, 2015=100",Producer price index,Fish and seafood,98.8,
2015M03,France,"Index, 2015=100",Producer price index,"Milk, cheese and eggs",:,
2015M03,France,"Index, 2015=100",Producer price index,Fresh whole milk ,:,
2015M03,France,"Index, 2015=100",Producer price index,Yoghurt,:,
2015M03,France,"Index, 2015=100",Producer price index,Cheese and curd,:,
2015M03,France,"Index, 2015=100",Producer price index,Eggs,:,
2015M03,France,"Index, 2015=100",Producer price index,Oils and fats,99,
2015M03,France,"Index, 2015=100",Producer price index,Butter,:,
2015M03,France,"Index, 2015=100",Producer price index,Olive oil,:,
2015M03,France,"Index, 2015=100",Producer price index,Other edible oils,99,
2015M03,France,"Index, 2015=100",Producer price index,Fruit,:,
2015M03,France,"Index, 2015=100",Producer price index,Vegetables,:,
2015M03,France,"Index, 2015=100",Producer price index,Potatoes,:,
2015M03,France,"Index, 2015=100",Producer price index,Sugar,100.5,
2015M03,France,"Index, 2015=100",Producer price index,"Coffee, tea and cocoa",99.8,
2015M03,France,"Index, 2015=100",Producer price index,Fruit and vegetables juices ,100.2,
2015M03,France,"Index, 2015=100",Producer price index,Wine from grapes,99.7,
2015M03,France,"Index, 2015=100",Producer price index,Beer,100,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Food,99.96,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Bread and cereals,100.03,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Bread,100.18,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Meat,99.62,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Beef and veal,99.41,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Pork,100.05,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Lamb and goat,99.21,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Poultry,99.98,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Fish and seafood,99.39,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,"Milk, cheese and eggs",100.19,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Fresh whole milk ,99.71,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Yoghurt,99.8,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Cheese and curd,100.4,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Eggs,100.69,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Oils and fats,98.62,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Butter,97.88,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Olive oil,97.74,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Other edible oils,99.37,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Fruit,98.12,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Vegetables,102.45,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Potatoes,:,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Sugar,102.73,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,"Coffee, tea and cocoa",100.12,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Fruit and vegetables juices ,99.72,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Wine from grapes,99.53,
2015M03,France,"Index, 2015=100",Harmonised index of consumer prices,Beer,100.7,
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Food,99,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Bread and cereals,102.5,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Bread,104.6,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Meat,98.6,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Beef and veal,99.1,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Pork,95.2,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Lamb and goat,102,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Poultry,99.1,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Fish and seafood,:,
2015M03,France,"Index, 2015=100",Agricultural commodity price index,"Milk, cheese and eggs",97.3,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Fresh whole milk ,97.4,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Yoghurt,97.4,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Cheese and curd,97.4,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Eggs,96.6,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Oils and fats,99.1,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Butter,97.4,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Olive oil,:,
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Other edible oils,99.1,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Fruit,99.4,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Vegetables,106.3,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Potatoes,69.3,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Sugar,99.5,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,"Coffee, tea and cocoa",:,
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Fruit and vegetables juices ,99,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Wine from grapes,99.5,e
2015M03,France,"Index, 2015=100",Agricultural commodity price index,Beer,97.2,e
2015M03,France,"Index, 2015=100",Import price index,Food,100.3,
2015M03,France,"Index, 2015=100",Import price index,Bread and cereals,98.8,
2015M03,France,"Index, 2015=100",Import price index,Bread,101.8,
2015M03,France,"Index, 2015=100",Import price index,Meat,100.5,
2015M03,France,"Index, 2015=100",Import price index,Beef and veal,98.9,
2015M03,France,"Index, 2015=100",Import price index,Pork,100.3,
2015M03,France,"Index, 2015=100",Import price index,Lamb and goat,108.6,
2015M03,France,"Index, 2015=100",Import price index,Poultry,99.3,
2015M03,France,"Index, 2015=100",Import price index,Fish and seafood,100.1,
2015M03,France,"Index, 2015=100",Import price index,"Milk, cheese and eggs",101.7,
2015M03,France,"Index, 2015=100",Import price index,Fresh whole milk ,105.4,
2015M03,France,"Index, 2015=100",Import price index,Yoghurt,97.1,
2015M03,France,"Index, 2015=100",Import price index,Cheese and curd,101.2,
2015M03,France,"Index, 2015=100",Import price index,Eggs,92.6,
2015M03,France,"Index, 2015=100",Import price index,Oils and fats,100.1,
2015M03,France,"Index, 2015=100",Import price index,Butter,102.8,
2015M03,France,"Index, 2015=100",Import price index,Olive oil,96.7,
2015M03,France,"Index, 2015=100",Import price index,Other edible oils,97.6,
2015M03,France,"Index, 2015=100",Import price index,Fruit,99.5,
2015M03,France,"Index, 2015=100",Import price index,Vegetables,101.6,
2015M03,France,"Index, 2015=100",Import price index,Potatoes,98.2,
2015M03,France,"Index, 2015=100",Import price index,Sugar,100.2,
2015M03,France,"Index, 2015=100",Import price index,"Coffee, tea and cocoa",99.9,
